Species	Query Contig	Hit Accession	AlnLen	PercentIDMatch	QStart	QEnd	HStart	HEnd	Evalue	Hit Taxon
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_plascf_2_covcut_0	NG_062618	1757	99.943	4900	6656	1	1754	0.0	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_plascf_2_covcut_0	NG_064824	1757	99.715	4900	6656	1	1742	0.0	Rhizopus schipperae
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_plascf_2_covcut_0	NG_062622	1757	99.431	4900	6656	1	1727	0.0	Rhizopus caespitosus
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_plascf_2_covcut_0	NG_062624	1757	99.203	4900	6656	1	1714	0.0	Rhizopus homothallicus
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_plascf_2_covcut_0	NG_062621	1757	97.553	4900	6656	1	1628	0.0	Rhizopus oryzae
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_metscf_610	NG_062618	1757	99.943	91	1847	1	1754	0.0	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_metscf_610	NG_064824	1757	99.715	91	1847	1	1742	0.0	Rhizopus schipperae
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_metscf_610	NG_062622	1757	99.431	91	1847	1	1727	0.0	Rhizopus caespitosus
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_metscf_610	NG_062624	1757	99.203	91	1847	1	1714	0.0	Rhizopus homothallicus
Rhizopus_liquefaciens_NRRL_1514	NRRL_1514_metscf_610	NG_062621	1757	97.553	91	1847	1	1628	0.0	Rhizopus oryzae
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_91	NG_065592	206	95.631	50201	50406	1550	179	3.34e-89	Mucor circinelloides f. janssenii
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_91	NG_065590	206	95.631	50201	50406	1546	179	3.34e-89	Mucor circinelloides f. lusitanicus
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_91	NG_065588	206	95.631	50201	50406	1562	179	3.34e-89	Mucor circinelloides
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_91	NG_065591	206	94.660	50201	50406	1552	173	7.22e-86	Mucor circinelloides f. griseocyanus
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_91	NG_062621	206	94.660	50201	50406	1570	173	7.22e-86	Rhizopus oryzae
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_150	NG_063235	100	95.000	36941	37040	3	85	4.90e-37	Poitrasia circinans
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_150	NG_062025	101	93.069	36933	37033	2	80	2.95e-34	Trichosporon dermatis
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_150	NG_063520	105	91.429	36929	37033	6	78	3.82e-33	Sporobolomyces yunnanensis
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_150	NG_065486	111	90.090	36923	37033	4	78	3.82e-33	Sporobolomyces foliicola
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_150	NG_063386	111	90.090	36923	37033	4	78	3.82e-33	Fellomyces penicillatus
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_157	NG_065587	101	98.020	46127	46227	3	94	4.77e-42	Mucor lanceolatus
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_157	NG_065589	101	98.020	46127	46227	3	94	4.77e-42	Mucor brunneogriseus
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_157	NG_065588	101	98.020	46127	46227	3	94	4.77e-42	Mucor circinelloides
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_157	NG_065498	101	98.020	46127	46227	18	94	4.77e-42	Mucor racemosus
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_157	NG_062759	102	97.059	46127	46227	18	91	2.22e-40	Pilaira moreaui var. caucasica
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_1092	NG_065588	1747	99.943	862	2608	1	1744	0.0	Mucor circinelloides
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_1092	NG_065498	1760	99.432	847	2605	1	1729	0.0	Mucor racemosus
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_1092	NG_065589	1753	99.315	862	2613	1	1716	0.0	Mucor brunneogriseus
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_1092	NG_065592	1733	99.596	874	2606	1	1712	0.0	Mucor circinelloides f. janssenii
Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240	NRRL_6240_metscf_1092	NG_065591	1728	99.306	874	2599	1	1691	0.0	Mucor circinelloides f. griseocyanus
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2107	NG_061008	1214	96.952	6087	7296	1762	1098	0.0	Chlamydoabsidia padenii
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2107	NG_065707	1196	94.816	6109	7296	1715	1002	0.0	N/A
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2107	NG_062386	1226	86.949	6078	7294	1778	734	0.0	Backusella variabilis
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2107	NG_061009	1214	86.656	6087	7294	1751	716	0.0	Backusella circina
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2107	NG_065581	1137	87.863	6169	7294	1676	707	0.0	Mucor genevensis
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2996	NG_061008	610	99.508	1	610	608	600	0.0	Chlamydoabsidia padenii
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2996	NG_065558	610	97.377	1	610	610	562	0.0	Absidia psychrophilia
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2996	NG_065557	608	97.533	4	610	606	561	0.0	Absidia californica
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2996	NG_065707	580	97.931	3	582	580	544	0.0	N/A
Absidia_glauca_NRRL_3010	NRRL_3010_metscf_2996	NG_065640	570	98.070	8	577	571	537	0.0	Absidia stercoraria
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_plascf_1_covcut_257	NG_061008	1768	96.210	1785	3549	1	1562	0.0	Chlamydoabsidia padenii
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_plascf_1_covcut_257	NG_065707	1720	95.349	1813	3527	1	1475	0.0	N/A
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_plascf_1_covcut_257	NG_063235	1813	88.913	1767	3563	1	1189	0.0	Poitrasia circinans
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_plascf_1_covcut_257	NG_062386	1796	88.641	1785	3558	1	1164	0.0	Backusella variabilis
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_plascf_1_covcut_257	NG_061009	1776	88.739	1788	3549	1	1156	0.0	Backusella circina
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_1432	NG_061008	1768	96.210	1910	3674	1	1562	0.0	Chlamydoabsidia padenii
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_1432	NG_065707	1720	95.349	1938	3652	1	1475	0.0	N/A
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_1432	NG_063235	1813	88.913	1892	3688	1	1189	0.0	Poitrasia circinans
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_1432	NG_062386	1796	88.641	1910	3683	1	1164	0.0	Backusella variabilis
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_1432	NG_061009	1776	88.739	1913	3674	1	1156	0.0	Backusella circina
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_3149	NG_065557	168	91.667	3166	3322	692	120	1.49e-57	Absidia californica
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_3149	NG_061008	169	86.391	3166	3322	692	94	4.24e-43	Chlamydoabsidia padenii
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_3149	NG_065707	82	98.780	3241	3322	579	79	9.24e-35	N/A
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_3149	NG_065558	80	98.750	3243	3322	605	77	1.20e-33	Absidia psychrophilia
Absidia_coerulea_NRRL_A-9483	NRRL_A-9483_metscf_3149	NG_065640	78	98.718	3245	3322	571	75	1.55e-32	Absidia stercoraria
Mortierella_chlamydospora_AD033	AD033_plascf_1_covcut_15	NG_070287	1713	99.475	3963	5675	1713	1686	0.0	Mortierella sp. WA18944
Mortierella_chlamydospora_AD033	AD033_plascf_1_covcut_15	NG_070687	1770	94.520	3923	5682	1769	1473	0.0	Endogone lactiflua
Mortierella_chlamydospora_AD033	AD033_plascf_1_covcut_15	NG_070795	1683	94.534	4008	5682	1681	1402	0.0	N/A
Mortierella_chlamydospora_AD033	AD033_plascf_1_covcut_15	NG_070693	1679	94.282	4015	5682	1677	1384	0.0	N/A
Mortierella_chlamydospora_AD033	AD033_plascf_1_covcut_15	NG_017168	1789	92.286	3923	5699	1783	1366	0.0	Polychytrium aggregatum
Mortierella_chlamydospora_AD033	AD033_metscf_130	NG_070276	160	85.625	3418	3575	174	85	4.45e-37	Mortierella lignicola
Mortierella_chlamydospora_AD033	AD033_metscf_130	NG_070259	160	85.625	3418	3575	174	85	4.45e-37	Mortierella dichotoma
Mortierella_chlamydospora_AD033	AD033_metscf_130	NG_070257	157	85.987	3418	3572	174	85	4.45e-37	Gamsiella multidivaricata
Mortierella_chlamydospora_AD033	AD033_metscf_130	NG_070250	160	85.625	3418	3575	174	85	4.45e-37	Mortierella parvispora
Mortierella_chlamydospora_AD033	AD033_metscf_130	NG_070275	160	85.625	3418	3575	174	85	4.45e-37	Mortierella turficola
Mortierella_chlamydospora_AD033	AD033_metscf_253	NG_070287	869	86.306	6205	7045	1336	496	0.0	Mortierella sp. WA18944
Mortierella_chlamydospora_AD033	AD033_metscf_253	NG_070249	573	87.260	6490	7045	996	344	0.0	Mortierella kuhlmanii
Mortierella_chlamydospora_AD033	AD033_metscf_253	NG_070248	573	87.260	6490	7045	996	344	0.0	Mortierella gemmifera
Mortierella_chlamydospora_AD033	AD033_metscf_253	NG_070276	573	86.736	6490	7045	996	335	3.55e-176	Mortierella lignicola
Mortierella_chlamydospora_AD033	AD033_metscf_253	NG_070257	573	86.562	6490	7045	996	332	1.65e-174	Gamsiella multidivaricata
Mortierella_chlamydospora_AD033	AD033_metscf_424	NG_061075	161	86.335	8414	8568	961	91	1.19e-40	Chytridium olla
Mortierella_chlamydospora_AD033	AD033_metscf_424	NG_062361	155	85.161	8419	8568	1017	83	3.33e-36	Trigonopsis vinaria
Mortierella_chlamydospora_AD033	AD033_metscf_424	NG_064800	156	85.256	8419	8568	1046	83	3.33e-36	Schizosaccharomyces japonicus
Mortierella_chlamydospora_AD033	AD033_metscf_424	NG_017179	161	84.472	8414	8568	1027	82	1.20e-35	Paraglomus occultum
Mortierella_chlamydospora_AD033	AD033_metscf_424	NG_062396	156	84.615	8419	8568	1009	80	1.55e-34	Nadsonia commutata
Mortierella_chlamydospora_AD033	AD033_metscf_1514	NG_070287	1713	99.475	3658	5370	1713	1686	0.0	Mortierella sp. WA18944
Mortierella_chlamydospora_AD033	AD033_metscf_1514	NG_070687	1770	94.520	3618	5377	1769	1473	0.0	Endogone lactiflua
Mortierella_chlamydospora_AD033	AD033_metscf_1514	NG_070795	1683	94.534	3703	5377	1681	1402	0.0	N/A
Mortierella_chlamydospora_AD033	AD033_metscf_1514	NG_070693	1679	94.282	3710	5377	1677	1384	0.0	N/A
Mortierella_chlamydospora_AD033	AD033_metscf_1514	NG_017168	1789	92.286	3618	5394	1783	1366	0.0	Polychytrium aggregatum
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_070867	1095	87.671	2088	3167	739	671	0.0	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_070867	639	88.263	1324	1956	1	405	0.0	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_070865	1090	87.339	2088	3165	743	659	0.0	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_070865	634	88.170	1327	1952	1	402	0.0	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_065602	1011	87.141	2090	3092	691	602	0.0	Coemansia sp. JLT-2013c
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_065602	596	83.221	1372	1954	1	282	2.68e-147	Coemansia sp. JLT-2013c
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_061005	1072	84.235	2090	3147	726	538	0.0	Spiromyces minutus
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_061005	607	83.526	1347	1943	1	296	4.41e-155	Spiromyces minutus
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_065474	765	83.660	2088	2842	690	378	0.0	Candida intermedia
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_065474	621	81.965	1328	1943	1	272	9.69e-142	Candida intermedia
Coemansia_sp._RSA_2049	RSA_2049_plascf_1_covcut_10	NG_065474	272	83.456	2916	3182	1478	132	6.49e-64	Candida intermedia
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_070867	1095	87.671	6808	7887	739	671	0.0	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_070867	639	88.263	6044	6676	1	405	0.0	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_070865	1090	87.339	6808	7885	743	659	0.0	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_070865	634	88.170	6047	6672	1	402	0.0	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_065602	1011	87.141	6810	7812	691	602	0.0	Coemansia sp. JLT-2013c
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_065602	596	83.221	6092	6674	1	282	5.21e-147	Coemansia sp. JLT-2013c
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_061005	1072	84.235	6810	7867	726	538	0.0	Spiromyces minutus
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_061005	607	83.526	6067	6663	1	296	8.59e-155	Spiromyces minutus
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_065474	765	83.660	6808	7562	690	378	0.0	Candida intermedia
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_065474	621	81.965	6048	6663	1	272	1.89e-141	Candida intermedia
Coemansia_sp._RSA_2049	RSA_2049_metscf_161	NG_065474	272	83.456	7636	7902	1478	132	1.26e-63	Candida intermedia
Rhizopus_arrhizus_IMI199624	IMI_199624_plascf_2_covcut_0	NG_062621	1757	100.000	3739	5495	1	1757	0.0	Rhizopus oryzae
Rhizopus_arrhizus_IMI199624	IMI_199624_plascf_2_covcut_0	NG_062622	1757	97.894	3739	5495	1	1646	0.0	Rhizopus caespitosus
Rhizopus_arrhizus_IMI199624	IMI_199624_plascf_2_covcut_0	NG_062620	1763	97.845	3739	5495	1	1643	0.0	Rhizopus sexualis var. sexualis
Rhizopus_arrhizus_IMI199624	IMI_199624_plascf_2_covcut_0	NG_064824	1757	97.837	3739	5495	1	1643	0.0	Rhizopus schipperae
Rhizopus_arrhizus_IMI199624	IMI_199624_plascf_2_covcut_0	NG_062623	1764	97.732	3739	5495	1	1639	0.0	Rhizopus americanus
Rhizopus_arrhizus_IMI199624	IMI_199624_metscf_1114	NG_062621	1757	100.000	6255	8011	1	1757	0.0	Rhizopus oryzae
Rhizopus_arrhizus_IMI199624	IMI_199624_metscf_1114	NG_062622	1757	97.894	6255	8011	1	1646	0.0	Rhizopus caespitosus
Rhizopus_arrhizus_IMI199624	IMI_199624_metscf_1114	NG_062620	1763	97.845	6255	8011	1	1643	0.0	Rhizopus sexualis var. sexualis
Rhizopus_arrhizus_IMI199624	IMI_199624_metscf_1114	NG_064824	1757	97.837	6255	8011	1	1643	0.0	Rhizopus schipperae
Rhizopus_arrhizus_IMI199624	IMI_199624_metscf_1114	NG_062623	1764	97.732	6255	8011	1	1639	0.0	Rhizopus americanus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_33	NG_065587	1752	98.231	576	2326	1	1658	0.0	Mucor lanceolatus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_33	NG_065498	1760	97.670	561	2318	1	1636	0.0	Mucor racemosus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_33	NG_065589	1753	97.718	576	2326	1	1632	0.0	Mucor brunneogriseus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_33	NG_065588	1747	97.768	576	2321	1	1629	0.0	Mucor circinelloides
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_33	NG_065581	1723	98.143	562	2282	1	1626	0.0	Mucor genevensis
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_20	NG_065587	1752	98.231	6033	7783	1752	1658	0.0	Mucor lanceolatus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_20	NG_065498	1760	97.670	6041	7798	1760	1636	0.0	Mucor racemosus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_20	NG_065589	1753	97.718	6033	7783	1753	1632	0.0	Mucor brunneogriseus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_20	NG_065588	1747	97.768	6038	7783	1747	1629	0.0	Mucor circinelloides
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_20	NG_065581	1723	98.143	6077	7797	1722	1626	0.0	Mucor genevensis
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_0	NG_065587	1752	98.231	4464	6214	1752	1658	0.0	Mucor lanceolatus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_0	NG_065498	1760	97.670	4472	6229	1760	1636	0.0	Mucor racemosus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_0	NG_065589	1753	97.718	4464	6214	1753	1632	0.0	Mucor brunneogriseus
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_0	NG_065588	1747	97.768	4469	6214	1747	1629	0.0	Mucor circinelloides
Circinella_rigida_NRRL_2341	NRRL_2341_plascf_1_covcut_0	NG_065581	1723	98.143	4508	6228	1722	1626	0.0	Mucor genevensis
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_305	NG_065599	441	83.220	32873	33267	499	191	3.92e-96	Mucor durus
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_305	NG_065660	441	80.726	32873	33267	483	158	8.68e-78	Mucor stercorarius
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_305	NG_065581	441	80.499	32873	33267	499	156	1.12e-76	Mucor genevensis
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_305	NG_065587	441	80.499	32873	33267	485	155	4.04e-76	Mucor lanceolatus
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_305	NG_065592	434	80.184	32873	33262	473	150	2.43e-73	Mucor circinelloides f. janssenii
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_579	NG_065599	88	94.318	949	1036	604	73	8.06e-31	Mucor durus
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_857	NG_065587	1752	98.231	1198	2948	1	1658	0.0	Mucor lanceolatus
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_857	NG_065498	1760	97.670	1183	2940	1	1636	0.0	Mucor racemosus
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_857	NG_065589	1753	97.718	1198	2948	1	1632	0.0	Mucor brunneogriseus
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_857	NG_065588	1747	97.768	1198	2943	1	1629	0.0	Mucor circinelloides
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_857	NG_065581	1723	98.143	1184	2904	1	1626	0.0	Mucor genevensis
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_3602	NG_064992	433	100.000	1	433	1094	433	0.0	Pecoramyces ruminatium
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_3602	NG_061113	433	95.843	1	433	1019	379	0.0	Thoreauomyces humboldtii
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_3602	NG_017173	425	96.000	1	425	1524	374	0.0	Spizellomyces punctatus
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_3602	NG_062391	433	95.381	1	433	1019	372	0.0	Fimicolochytrium alabamae
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_3602	NG_061114	433	95.150	1	433	1020	370	0.0	Fimicolochytrium jonesii
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_3880	NG_070867	147	85.034	196	339	1810	76	3.19e-34	Pinnaticoemansia coronantispora
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_4436	NG_065602	230	90.000	1	228	1195	159	1.50e-80	Coemansia sp. JLT-2013c
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_4436	NG_017179	230	90.000	1	228	1232	159	1.50e-80	Paraglomus occultum
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_4436	NG_062163	229	89.956	1	227	1179	157	1.95e-79	Vishniacozyma victoriae
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_4436	NG_062960	230	90.000	1	227	1182	157	1.95e-79	Cryptococcus taeanensis
Circinella_rigida_NRRL_2341	NRRL_2341_metscf_4436	NG_062956	230	90.000	1	227	1182	157	1.95e-79	Cryptococcus perniciosus
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1287	NG_070271	462	88.312	3654	4113	918	298	3.67e-156	Mortierella selenospora
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1287	NG_070256	462	84.416	3654	4113	917	244	3.83e-126	Mortierella sarnyensis
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1287	NG_070241	462	84.416	3654	4113	917	244	3.83e-126	Mortierella angusta
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1287	NG_070240	462	84.199	3654	4113	917	241	1.78e-124	Dissophora ornata
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1287	NG_070246	462	83.983	3654	4113	917	238	8.29e-123	Mortierella epigama;Mortierella globulifera
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1546	NG_070271	365	90.411	7688	8035	628	251	4.28e-130	Mortierella selenospora
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1546	NG_070260	358	87.989	7695	8035	634	220	7.31e-113	Mortierella microzygospora
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1546	NG_070241	358	87.989	7695	8035	634	220	7.31e-113	Mortierella angusta
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1546	NG_070273	357	87.955	7696	8035	634	219	2.63e-112	Mortierella cystojenkinii
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_1546	NG_070275	357	87.955	7696	8035	634	219	2.63e-112	Mortierella turficola
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2029	NG_070271	517	87.041	1296	1804	973	311	1.51e-163	Mortierella selenospora
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2029	NG_070241	524	83.397	1289	1804	976	256	5.67e-133	Mortierella angusta
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2029	NG_070240	524	83.206	1289	1804	976	253	2.64e-131	Dissophora ornata
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2029	NG_070246	517	83.172	1296	1804	971	250	1.23e-129	Mortierella epigama;Mortierella globulifera
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2029	NG_070256	524	83.015	1289	1804	976	250	1.23e-129	Mortierella sarnyensis
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2894	NG_070687	1772	93.284	1074	2835	1	1408	0.0	Endogone lactiflua
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2894	NG_070795	1698	93.227	1074	2761	1	1345	0.0	N/A
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2894	NG_070693	1696	93.160	1074	2760	1	1342	0.0	N/A
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2894	NG_070695	1594	94.103	1130	2718	1	1308	0.0	N/A
Mortierella_selenospora_KOD_1015	KOD_1015_metscf_2894	NG_061114	1671	92.041	1130	2789	1	1263	0.0	Fimicolochytrium jonesii
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_plascf_1_covcut_257	NG_065498	1760	99.943	1362	3120	1	1756	0.0	Mucor racemosus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_plascf_1_covcut_257	NG_065589	1753	99.829	1377	3128	1	1743	0.0	Mucor brunneogriseus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_plascf_1_covcut_257	NG_065588	1747	99.428	1377	3123	1	1717	0.0	Mucor circinelloides
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_plascf_1_covcut_257	NG_065591	1728	99.363	1389	3114	1	1694	0.0	Mucor circinelloides f. griseocyanus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_plascf_1_covcut_257	NG_065592	1733	99.192	1389	3121	1	1691	0.0	Mucor circinelloides f. janssenii
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_701	NG_065587	142	94.366	8281	8422	597	117	2.60e-55	Mucor lanceolatus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_701	NG_065560	142	94.366	8281	8422	610	117	2.60e-55	Helicostylum cordense
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_701	NG_063098	142	94.366	8281	8422	537	117	2.60e-55	Benjaminiella youngii
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_701	NG_065660	142	94.366	8281	8422	595	117	2.60e-55	Mucor stercorarius
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_701	NG_065589	142	94.366	8281	8422	598	117	2.60e-55	Mucor brunneogriseus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_1495	NG_065498	142	97.183	1	142	112	128	1.37e-61	Mucor racemosus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_1495	NG_065589	143	96.503	1	142	97	126	1.78e-60	Mucor brunneogriseus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_1495	NG_065587	142	95.070	1	142	97	119	1.38e-56	Mucor lanceolatus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_1495	NG_065592	142	95.070	1	142	85	119	1.38e-56	Mucor circinelloides f. janssenii
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_1495	NG_065590	142	95.070	1	142	82	119	1.38e-56	Mucor circinelloides f. lusitanicus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_1537	NG_065498	176	90.341	608	783	252	121	1.05e-57	Mucor racemosus
Mucor_racemosus_Fresenius_NRRL_1622	NRRL_1622_metscf_1537	NG_065589	177	89.831	608	783	238	118	4.88e-56	Mucor brunneogriseus
